Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1673499301,1000,GET,/,225.500000,0.000000,3800,3900,4000,4000,4100,4300,4300,4400,4700,4900,4900,8816,0,3100.0,2651.0502707054256,5.31952700112015,5105.515788000048,10204.99546279492
1673499301,1000,,Aggregated,225.500000,0.000000,3800,3900,4000,4000,4100,4300,4300,4400,4700,4900,4900,8816,0,3100.0,2651.0502707054256,5.31952700112015,5105.515788000048,10204.99546279492
1673499302,1000,GET,/,212.000000,0.000000,3800,3900,4000,4000,4100,4300,4400,4400,4700,4900,4900,9128,0,3200.0,2694.0020757466073,5.31952700112015,5105.515788000048,10204.995617879053
1673499302,1000,,Aggregated,212.000000,0.000000,3800,3900,4000,4000,4100,4300,4400,4400,4700,4900,4900,9128,0,3200.0,2694.0020757466073,5.31952700112015,5105.515788000048,10204.995617879053
1673499303,1000,GET,/,211.000000,0.000000,3800,3900,4000,4000,4100,4200,4300,4400,4700,4900,4900,9260,0,3200.0,2699.3219268419025,5.31952700112015,5105.515788000048,10204.995680345572
1673499303,1000,,Aggregated,211.000000,0.000000,3800,3900,4000,4000,4100,4200,4300,4400,4700,4900,4900,9260,0,3200.0,2699.3219268419025,5.31952700112015,5105.515788000048,10204.995680345572
1673499304,1000,GET,/,211.700000,0.000000,3700,3900,3900,4000,4100,4200,4300,4400,4600,4700,4700,9401,0,3200.0,2708.2419627702366,5.31952700112015,5105.515788000048,10204.995745133496
1673499304,1000,,Aggregated,211.700000,0.000000,3700,3900,3900,4000,4100,4200,4300,4400,4600,4700,4700,9401,0,3200.0,2708.2419627702366,5.31952700112015,5105.515788000048,10204.995745133496
1673499305,1000,GET,/,211.700000,0.000000,3700,3800,3900,4000,4100,4200,4300,4400,4600,4700,4700,9669,0,3200.0,2736.6761208081457,5.31952700112015,5105.515788000048,10204.995863067536
1673499305,1000,,Aggregated,211.700000,0.000000,3700,3800,3900,4000,4100,4200,4300,4400,4600,4700,4700,9669,0,3200.0,2736.6761208081457,5.31952700112015,5105.515788000048,10204.995863067536
1673499306,1000,GET,/,216.200000,0.000000,3700,3800,3900,3900,4100,4100,4200,4200,4400,4400,4400,9868,0,3200.0,2752.864008157776,5.31952700112015,5105.515788000048,10204.995946493716
1673499306,1000,,Aggregated,216.200000,0.000000,3700,3800,3900,3900,4100,4100,4200,4200,4400,4400,4400,9868,0,3200.0,2752.864008157776,5.31952700112015,5105.515788000048,10204.995946493716
